ID,EGRID,fid,Art,BFSNr,GWR_EGID,Check_GreenSpace,area_m2
TEST-00469,CH420728155039,6056504079,Gartenanlage,4082.0,,Green space (soil-covered),408.807276505134
TEST-00469,CH420728155039,6056504080,Gebaeude,4082.0,563995,Not green space,345.47691049787056
TEST-00044,CH587245069716,6056849640,geschlossener_Wald,4284.0,,Green space (wooded),960.4917291695357
TEST-00044,CH587245069716,6056617458,Gartenanlage,4284.0,,Green space (soil-covered),0.0017720741866787404
TEST-00044,CH587245069716,6056913272,Strasse_Weg,4284.0,,Not green space,8.627301053493882
TEST-00044,CH587245069716,6056617659,Fels,4284.0,,Not green space,45.651742717987716
TEST-00829,CH534574067934,6056890377,Strasse_Weg,4276.0,,Not green space,1285.8794143310702
TEST-00829,CH534574067934,6056573839,Gartenanlage,4276.0,,Green space (soil-covered),19.33481275163662
TEST-00829,CH534574067934,6056573620,Acker_Wiese_Weide,4276.0,,Green space (soil-covered),1276.724964511256
TEST-00829,CH534574067934,6056874688,Gewaesser_fliessendes,4276.0,,Not green space,0.001964000544198541
TEST-00829,CH534574067934,6056574664,Acker_Wiese_Weide,4276.0,,Green space (soil-covered),124.05377239262583
TEST-00829,CH534574067934,6056874713,Gewaesser_fliessendes,4276.0,,Not green space,0.00303396063897058
TEST-00829,CH534574067934,6056840927,geschlossener_Wald,4276.0,,Green space (wooded),326.613275000975
TEST-00829,CH534574067934,6056840928,geschlossener_Wald,4276.0,,Green space (wooded),165.0139115226376
TEST-00234,CH549583848330,6056619791,Gebaeude,4032.0,263034359,Not green space,131.71906850099145
TEST-00234,CH549583848330,6056617970,uebrige_befestigte,4032.0,,Not green space,36.42741650018172
TEST-00234,CH549583848330,6056920950,Strasse_Weg,4032.0,,Not green space,81.57861746305502
TEST-00234,CH549583848330,6056619486,Gartenanlage,4032.0,,Green space (soil-covered),175.07609553448896
TEST-00733,CH715289238538,6056922510,Strasse_Weg,4009.0,,Not green space,0.007950414904496383
TEST-00733,CH715289238538,6056738066,Gebaeude,4009.0,529060,Not green space,153.12771749969724
TEST-00733,CH715289238538,6056779446,Gartenanlage,4009.0,,Green space (soil-covered),787.0467096595485
TEST-00733,CH715289238538,6056779320,Gebaeude,4009.0,263078852,Not green space,13.527425361876379
